"Timestamp";"CPU cores";"CPU capacity provisioned [MHZ]";"CPU usage [MHZ]";"CPU usage [%]";"Memory capacity provisioned [KB]";"Memory usage [KB]";"Memory usage [%]";"Disk read throughput [KB/s]";"Disk write throughput [KB/s]";"Disk size [GB]";"Network received throughput [KB/s]";"Network transmitted throughput [KB/s]"
"01.12.2015 17:35:00";"2";"0";"194";"5,41";"8388608";"546937";"6,52";"70";"87";"554";"11";"124"
"01.12.2015 17:40:00";"2";"0";"200";"5,6";"8388608";"1341338";"15,99";"1";"46";"554";"5";"6"
"01.12.2015 17:45:00";"2";"0";"171";"4,77";"8388608";"787690";"9,39";"0";"40";"554";"3";"3"
"01.12.2015 17:50:00";"2";"0";"163";"4,56";"8388608";"636695";"7,59";"1";"42";"554";"7";"19"
"01.12.2015 17:55:00";"2";"0";"199";"5,55";"8388608";"630823";"7,52";"4";"45";"554";"13";"86"
"01.12.2015 18:00:00";"2";"0";"176";"4,91";"8388608";"687027";"8,19";"1";"42";"554";"7";"54"
"01.12.2015 18:05:00";"2";"0";"176";"4,92";"8388608";"653473";"7,79";"1";"88";"554";"13";"25"
"01.12.2015 18:10:00";"2";"0";"546";"15,22";"8388608";"3812622";"45,45";"44469";"499";"554";"38";"673"
"01.12.2015 18:15:00";"2";"0";"172";"4,8";"8388608";"2045981";"24,39";"8";"38";"554";"5";"18"
"01.12.2015 18:20:00";"2";"0";"185";"5,16";"8388608";"905131";"10,79";"10";"43";"554";"18";"59"
"01.12.2015 18:25:00";"2";"0";"256";"7,14";"8388608";"787690";"9,39";"20";"48";"554";"35";"238"
"01.12.2015 18:30:00";"2";"0";"225";"6,29";"8388608";"687027";"8,19";"21";"46";"554";"23";"131"
"01.12.2015 18:35:00";"2";"0";"242";"6,74";"8388608";"989017";"11,79";"86";"125";"554";"12";"24"
"01.12.2015 18:40:00";"2";"0";"202";"5,64";"8388608";"1425224";"16,99";"24";"52";"554";"7";"19"
"01.12.2015 18:45:00";"2";"0";"184";"5,15";"8388608";"748264";"8,92";"0";"40";"554";"8";"18"
"01.12.2015 18:50:00";"2";"0";"158";"4,4";"8388608";"754136";"8,99";"2";"42";"554";"5";"12"
"01.12.2015 18:55:00";"2";"0";"180";"5,03";"8388608";"552809";"6,59";"0";"41";"554";"5";"14"
"01.12.2015 19:00:00";"2";"0";"183";"5,12";"8388608";"468923";"5,59";"8";"42";"554";"12";"60"
"01.12.2015 19:05:00";"2";"0";"159";"4,43";"8388608";"708837";"8,45";"8";"67";"554";"6";"6"
"01.12.2015 19:10:00";"2";"0";"212";"5,91";"8388608";"1374893";"16,39";"6";"46";"554";"10";"10"
"01.12.2015 19:15:00";"2";"0";"167";"4,68";"8388608";"748264";"8,92";"0";"39";"554";"3";"3"
"01.12.2015 19:20:00";"2";"0";"147";"4,12";"8388608";"490734";"5,85";"0";"41";"554";"4";"5"
"01.12.2015 19:25:00";"2";"0";"183";"5,12";"8388608";"485700";"5,79";"0";"42";"554";"5";"8"
"01.12.2015 19:30:00";"2";"0";"182";"5,1";"8388608";"754136";"8,99";"1";"42";"554";"5";"6"
"01.12.2015 19:35:00";"2";"0";"159";"4,46";"8388608";"624951";"7,45";"5";"51";"554";"3";"3"
"01.12.2015 19:40:00";"2";"0";"198";"5,55";"8388608";"1626551";"19,39";"1";"45";"554";"5";"5"
"01.12.2015 19:45:00";"2";"0";"170";"4,75";"8388608";"899259";"10,72";"1";"40";"554";"3";"3"
"01.12.2015 19:50:00";"2";"0";"158";"4,4";"8388608";"748264";"8,92";"1";"43";"554";"4";"5"
"01.12.2015 19:55:00";"2";"0";"177";"4,94";"8388608";"630823";"7,52";"0";"41";"554";"3";"3"
"01.12.2015 20:00:00";"2";"0";"174";"4,88";"8388608";"687027";"8,19";"1";"43";"554";"6";"9"
"01.12.2015 20:05:00";"2";"0";"218";"6,08";"8388608";"624951";"7,45";"258";"60";"554";"18";"19"
"01.12.2015 20:10:00";"2";"0";"272";"7,58";"8388608";"1587125";"18,92";"49";"50";"554";"5";"6"
"01.12.2015 20:15:00";"2";"0";"177";"4,95";"8388608";"999922";"11,92";"51";"40";"554";"8";"65"
"01.12.2015 20:20:00";"2";"0";"167";"4,66";"8388608";"630823";"7,52";"31";"42";"554";"25";"109"
"01.12.2015 20:25:00";"2";"0";"185";"5,18";"8388608";"552809";"6,59";"27";"45";"554";"7";"39"
"01.12.2015 20:30:00";"2";"0";"183";"5,11";"8388608";"809501";"9,65";"1";"43";"554";"6";"9"
"01.12.2015 20:35:00";"2";"0";"185";"5,18";"8388608";"541065";"6,45";"41";"53";"554";"13";"97"
"01.12.2015 20:40:00";"2";"0";"210";"5,87";"8388608";"1458779";"17,39";"7";"47";"554";"10";"55"
"01.12.2015 20:45:00";"2";"0";"190";"5,32";"8388608";"838022";"9,99";"10";"42";"554";"19";"136"
"01.12.2015 20:50:00";"2";"0";"169";"4,72";"8388608";"496606";"5,92";"1";"43";"554";"12";"133"
"01.12.2015 20:55:00";"2";"0";"192";"5,38";"8388608";"552809";"6,59";"1";"42";"554";"29";"62"
"01.12.2015 21:00:00";"2";"0";"184";"5,15";"8388608";"692060";"8,25";"3";"43";"554";"12";"36"
"01.12.2015 21:05:00";"2";"0";"150";"4,2";"8388608";"603141";"7,19";"1";"55";"554";"3";"3"
"01.12.2015 21:10:00";"2";"0";"491";"13,7";"8388608";"3214515";"38,32";"44702";"288";"554";"23";"246"
"01.12.2015 21:15:00";"2";"0";"210";"5,85";"8388608";"2062759";"24,59";"14";"46";"554";"20";"120"
"01.12.2015 21:20:00";"2";"0";"161";"4,51";"8388608";"770913";"9,19";"57";"42";"554";"11";"75"
"01.12.2015 21:25:00";"2";"0";"197";"5,5";"8388608";"815373";"9,72";"67";"43";"554";"16";"100"
"01.12.2015 21:30:00";"2";"0";"203";"5,66";"8388608";"563714";"6,72";"6";"43";"554";"17";"83"
"01.12.2015 21:35:00";"2";"0";"162";"4,52";"8388608";"770913";"9,19";"10";"48";"554";"3";"4"
"01.12.2015 21:40:00";"2";"0";"213";"5,95";"8388608";"1067031";"12,72";"4";"53";"554";"12";"35"
"01.12.2015 21:45:00";"2";"0";"171";"4,79";"8388608";"809501";"9,65";"0";"40";"554";"3";"3"
"01.12.2015 21:50:00";"2";"0";"169";"4,72";"8388608";"597269";"7,12";"2";"43";"554";"12";"39"
"01.12.2015 21:55:00";"2";"0";"196";"5,48";"8388608";"787690";"9,39";"7";"44";"554";"24";"68"
"01.12.2015 22:00:00";"2";"0";"179";"5,01";"8388608";"524288";"6,25";"2";"42";"554";"5";"6"
"01.12.2015 22:05:00";"2";"0";"386";"10,78";"8388608";"2163422";"25,79";"121";"131";"554";"12";"65"
"01.12.2015 22:10:00";"2";"0";"196";"5,48";"8388608";"1542665";"18,39";"1";"50";"554";"7";"12"
"01.12.2015 22:15:00";"2";"0";"176";"4,92";"8388608";"921908";"10,99";"1";"42";"554";"4";"7"
"01.12.2015 22:20:00";"2";"0";"179";"5";"8388608";"681155";"8,12";"4";"45";"554";"23";"174"
"01.12.2015 22:25:00";"2";"0";"194";"5,43";"8388608";"737359";"8,79";"10";"46";"554";"14";"66"
"01.12.2015 22:30:00";"2";"0";"188";"5,24";"8388608";"658506";"7,85";"1";"42";"554";"5";"7"
"01.12.2015 22:35:00";"2";"0";"180";"5,03";"8388608";"653473";"7,79";"7";"156";"554";"5";"26"
"01.12.2015 22:40:00";"2";"0";"205";"5,74";"8388608";"1184471";"14,12";"1";"48";"554";"13";"122"
"01.12.2015 22:45:00";"2";"0";"178";"4,97";"8388608";"703804";"8,39";"0";"41";"554";"3";"3"
"01.12.2015 22:50:00";"2";"0";"162";"4,52";"8388608";"798596";"9,52";"1";"45";"554";"4";"5"
"01.12.2015 22:55:00";"2";"0";"180";"5,04";"8388608";"608174";"7,25";"0";"42";"554";"4";"21"
"01.12.2015 23:00:00";"2";"0";"183";"5,12";"8388608";"619918";"7,39";"1";"42";"554";"5";"6"
"01.12.2015 23:05:00";"2";"0";"176";"4,93";"8388608";"809501";"9,65";"13";"97";"554";"3";"3"
"01.12.2015 23:10:00";"2";"0";"220";"6,14";"8388608";"1329594";"15,85";"1";"49";"554";"6";"9"
"01.12.2015 23:15:00";"2";"0";"177";"4,95";"8388608";"848927";"10,12";"0";"40";"554";"3";"3"
"01.12.2015 23:20:00";"2";"0";"155";"4,32";"8388608";"563714";"6,72";"0";"42";"554";"4";"5"
"01.12.2015 23:25:00";"2";"0";"181";"5,07";"8388608";"502478";"5,99";"1";"42";"554";"4";"7"
"01.12.2015 23:30:00";"2";"0";"202";"5,64";"8388608";"708837";"8,45";"8";"46";"554";"12";"68"
"01.12.2015 23:35:00";"2";"0";"193";"5,39";"8388608";"687027";"8,19";"10";"97";"554";"12";"35"
"01.12.2015 23:40:00";"2";"0";"257";"7,17";"8388608";"1358116";"16,19";"5";"52";"554";"44";"167"
"01.12.2015 23:45:00";"2";"0";"176";"4,91";"8388608";"876610";"10,45";"0";"40";"554";"3";"3"
"01.12.2015 23:50:00";"2";"0";"161";"4,51";"8388608";"882482";"10,52";"1";"45";"554";"4";"5"
"01.12.2015 23:55:00";"2";"0";"175";"4,9";"8388608";"664378";"7,92";"4";"43";"554";"3";"3"
"02.12.2015 00:00:00";"2";"0";"178";"4,96";"8388608";"703804";"8,39";"1";"41";"554";"5";"5"
"02.12.2015 00:05:00";"2";"0";"172";"4,8";"8388608";"692060";"8,25";"3";"56";"554";"3";"3"
"02.12.2015 00:10:00";"2";"0";"185";"5,17";"8388608";"1257452";"14,99";"1";"47";"554";"5";"6"
"02.12.2015 00:15:00";"2";"0";"165";"4,6";"8388608";"703804";"8,39";"0";"40";"554";"3";"3"
"02.12.2015 00:20:00";"2";"0";"159";"4,45";"8388608";"490734";"5,85";"0";"42";"554";"4";"5"
"02.12.2015 00:25:00";"2";"0";"178";"4,98";"8388608";"603141";"7,19";"1";"44";"554";"3";"3"
"02.12.2015 00:30:00";"2";"0";"176";"4,92";"8388608";"653473";"7,79";"0";"41";"554";"5";"6"
"02.12.2015 00:35:00";"2";"0";"167";"4,67";"8388608";"687027";"8,19";"0";"43";"554";"3";"3"
"02.12.2015 00:40:00";"2";"0";"184";"5,15";"8388608";"1223898";"14,59";"1";"47";"554";"5";"5"
"02.12.2015 00:45:00";"2";"0";"180";"5,03";"8388608";"731487";"8,72";"0";"41";"554";"3";"3"
"02.12.2015 00:50:00";"2";"0";"167";"4,67";"8388608";"725615";"8,65";"6";"43";"554";"5";"12"
"02.12.2015 00:55:00";"2";"0";"178";"4,98";"8388608";"569586";"6,79";"0";"43";"554";"3";"3"
"02.12.2015 01:00:00";"2";"0";"178";"4,98";"8388608";"429497";"5,12";"1";"42";"554";"5";"5"
"02.12.2015 01:05:00";"2";"0";"177";"4,94";"8388608";"557842";"6,65";"10";"44";"554";"11";"168"
"02.12.2015 01:10:00";"2";"0";"194";"5,41";"8388608";"1173566";"13,99";"1";"46";"554";"8";"9"
"02.12.2015 01:15:00";"2";"0";"170";"4,76";"8388608";"781818";"9,32";"0";"41";"554";"3";"3"
"02.12.2015 01:20:00";"2";"0";"152";"4,25";"8388608";"574620";"6,85";"1";"41";"554";"4";"5"
"02.12.2015 01:25:00";"2";"0";"186";"5,21";"8388608";"636695";"7,59";"0";"42";"554";"4";"5"
"02.12.2015 01:30:00";"2";"0";"193";"5,4";"8388608";"1094713";"13,05";"1";"44";"554";"5";"6"
"02.12.2015 01:35:00";"2";"0";"182";"5,08";"8388608";"905131";"10,79";"3";"59";"554";"5";"20"
"02.12.2015 01:40:00";"2";"0";"192";"5,37";"8388608";"1442002";"17,19";"1";"45";"554";"5";"5"
"02.12.2015 01:45:00";"2";"0";"166";"4,64";"8388608";"787690";"9,39";"0";"41";"554";"3";"3"
"02.12.2015 01:50:00";"2";"0";"160";"4,49";"8388608";"524288";"6,25";"2";"44";"554";"4";"5"
"02.12.2015 01:55:00";"2";"0";"180";"5,04";"8388608";"647601";"7,72";"0";"41";"554";"3";"3"
"02.12.2015 02:00:00";"2";"0";"187";"5,23";"8388608";"630823";"7,52";"1";"44";"554";"5";"6"
"02.12.2015 02:05:00";"2";"0";"154";"4,31";"8388608";"781818";"9,32";"1";"62";"554";"3";"3"
"02.12.2015 02:10:00";"2";"0";"184";"5,13";"8388608";"1218026";"14,52";"1";"47";"554";"5";"6"
"02.12.2015 02:15:00";"2";"0";"161";"4,51";"8388608";"697932";"8,32";"1";"41";"554";"3";"3"
"02.12.2015 02:20:00";"2";"0";"146";"4,08";"8388608";"496606";"5,92";"0";"41";"554";"4";"5"
"02.12.2015 02:25:00";"2";"0";"176";"4,93";"8388608";"524288";"6,25";"2";"42";"554";"3";"3"
"02.12.2015 02:30:00";"2";"0";"171";"4,79";"8388608";"401814";"4,79";"1";"44";"554";"5";"6"
"02.12.2015 02:35:00";"2";"0";"195";"5,45";"8388608";"1514144";"18,05";"1";"86";"554";"3";"3"
"02.12.2015 02:40:00";"2";"0";"179";"5";"8388608";"1341338";"15,99";"1";"46";"554";"5";"5"
"02.12.2015 02:45:00";"2";"0";"175";"4,89";"8388608";"804468";"9,59";"0";"41";"554";"3";"3"
"02.12.2015 02:50:00";"2";"0";"159";"4,43";"8388608";"569586";"6,79";"0";"42";"554";"4";"5"
"02.12.2015 02:55:00";"2";"0";"176";"4,92";"8388608";"468923";"5,59";"0";"41";"554";"3";"3"
"02.12.2015 03:00:00";"2";"0";"173";"4,84";"8388608";"519255";"6,19";"1";"43";"554";"7";"17"
"02.12.2015 03:05:00";"2";"0";"169";"4,72";"8388608";"798596";"9,52";"8";"91";"554";"11";"145"
"02.12.2015 03:10:00";"2";"0";"183";"5,1";"8388608";"1156789";"13,79";"1";"45";"554";"7";"10"
"02.12.2015 03:15:00";"2";"0";"164";"4,59";"8388608";"703804";"8,39";"0";"41";"554";"4";"5"
"02.12.2015 03:20:00";"2";"0";"141";"3,95";"8388608";"569586";"6,79";"1";"42";"554";"4";"5"
"02.12.2015 03:25:00";"2";"0";"171";"4,79";"8388608";"485700";"5,79";"0";"41";"554";"3";"3"
"02.12.2015 03:30:00";"2";"0";"167";"4,67";"8388608";"658506";"7,85";"1";"43";"554";"5";"6"
"02.12.2015 03:35:00";"2";"0";"171";"4,78";"8388608";"821245";"9,79";"2";"52";"554";"3";"3"
"02.12.2015 03:40:00";"2";"0";"191";"5,34";"8388608";"1620679";"19,32";"265";"78";"554";"5";"5"
"02.12.2015 03:45:00";"2";"0";"164";"4,58";"8388608";"960496";"11,45";"0";"41";"554";"3";"3"
"02.12.2015 03:50:00";"2";"0";"156";"4,36";"8388608";"603141";"7,19";"0";"42";"554";"4";"5"
"02.12.2015 03:55:00";"2";"0";"166";"4,65";"8388608";"468923";"5,59";"0";"41";"554";"3";"3"
"02.12.2015 04:00:00";"2";"0";"177";"4,95";"8388608";"574620";"6,85";"1";"44";"554";"5";"6"
"02.12.2015 04:05:00";"2";"0";"164";"4,59";"8388608";"742392";"8,85";"3";"58";"554";"3";"3"
"02.12.2015 04:10:00";"2";"0";"186";"5,19";"8388608";"1379926";"16,45";"17";"48";"554";"5";"6"
"02.12.2015 04:15:00";"2";"0";"160";"4,47";"8388608";"838022";"9,99";"0";"39";"554";"3";"3"
"02.12.2015 04:20:00";"2";"0";"145";"4,05";"8388608";"608174";"7,25";"1";"43";"554";"4";"5"
"02.12.2015 04:25:00";"2";"0";"171";"4,77";"8388608";"496606";"5,92";"0";"42";"554";"3";"3"
"02.12.2015 04:30:00";"2";"0";"168";"4,69";"8388608";"569586";"6,79";"1";"42";"554";"5";"6"
"02.12.2015 04:35:00";"2";"0";"192";"5,37";"8388608";"787690";"9,39";"4";"53";"554";"3";"3"
"02.12.2015 04:40:00";"2";"0";"165";"4,6";"8388608";"1492333";"17,79";"1";"47";"554";"5";"5"
"02.12.2015 04:45:00";"2";"0";"164";"4,58";"8388608";"765041";"9,12";"1";"40";"554";"3";"3"
"02.12.2015 04:50:00";"2";"0";"155";"4,33";"8388608";"647601";"7,72";"1";"42";"554";"5";"5"
"02.12.2015 04:55:00";"2";"0";"183";"5,11";"8388608";"502478";"5,99";"0";"42";"554";"3";"3"
"02.12.2015 05:00:00";"2";"0";"174";"4,86";"8388608";"591397";"7,05";"1";"42";"554";"5";"5"
"02.12.2015 05:05:00";"2";"0";"163";"4,55";"8388608";"664378";"7,92";"1";"57";"554";"3";"3"
"02.12.2015 05:10:00";"2";"0";"187";"5,24";"8388608";"1207121";"14,39";"1";"45";"554";"5";"12"
"02.12.2015 05:15:00";"2";"0";"222";"6,19";"8388608";"737359";"8,79";"12";"45";"554";"19";"20"
"02.12.2015 05:20:00";"2";"0";"154";"4,3";"8388608";"536032";"6,39";"0";"42";"554";"6";"8"
"02.12.2015 05:25:00";"2";"0";"202";"5,64";"8388608";"854799";"10,19";"4";"44";"554";"12";"33"
"02.12.2015 05:30:00";"2";"0";"182";"5,08";"8388608";"670250";"7,99";"1";"43";"554";"6";"7"
"02.12.2015 05:35:00";"2";"0";"176";"4,92";"8388608";"603141";"7,19";"2";"53";"554";"3";"4"
"02.12.2015 05:40:00";"2";"0";"182";"5,09";"8388608";"1542665";"18,39";"1";"44";"554";"7";"8"
"02.12.2015 05:45:00";"2";"0";"177";"4,95";"8388608";"854799";"10,19";"0";"42";"554";"3";"3"
"02.12.2015 05:50:00";"2";"0";"162";"4,52";"8388608";"619918";"7,39";"1";"44";"554";"5";"6"
"02.12.2015 05:55:00";"2";"0";"179";"5,01";"8388608";"536032";"6,39";"0";"42";"554";"3";"3"
"02.12.2015 06:00:00";"2";"0";"174";"4,85";"8388608";"619918";"7,39";"0";"42";"554";"5";"6"
"02.12.2015 06:05:00";"2";"0";"170";"4,76";"8388608";"714709";"8,52";"1";"57";"554";"4";"4"
"02.12.2015 06:10:00";"2";"0";"233";"6,51";"8388608";"1436130";"17,12";"2";"50";"554";"17";"21"
"02.12.2015 06:15:00";"2";"0";"176";"4,92";"8388608";"731487";"8,72";"0";"40";"554";"3";"4"
"02.12.2015 06:20:00";"2";"0";"156";"4,35";"8388608";"664378";"7,92";"1";"42";"554";"7";"9"
"02.12.2015 06:25:00";"2";"0";"177";"4,95";"8388608";"714709";"8,52";"1";"42";"554";"4";"6"
"02.12.2015 06:30:00";"2";"0";"181";"5,05";"8388608";"653473";"7,79";"2";"42";"554";"6";"8"
"02.12.2015 06:35:00";"2";"0";"222";"6,2";"8388608";"1665139";"19,85";"5";"61";"554";"12";"71"
"02.12.2015 06:40:00";"2";"0";"184";"5,15";"8388608";"1559442";"18,59";"1";"44";"554";"5";"5"
"02.12.2015 06:45:00";"2";"0";"179";"5";"8388608";"916036";"10,92";"1";"42";"554";"3";"3"
"02.12.2015 06:50:00";"2";"0";"159";"4,44";"8388608";"586364";"6,99";"0";"42";"554";"4";"5"
"02.12.2015 06:55:00";"2";"0";"177";"4,94";"8388608";"502478";"5,99";"0";"41";"554";"3";"3"
"02.12.2015 07:00:00";"2";"0";"175";"4,9";"8388608";"563714";"6,72";"1";"41";"554";"5";"5"
"02.12.2015 07:05:00";"2";"0";"151";"4,21";"8388608";"687027";"8,19";"0";"61";"554";"3";"3"
"02.12.2015 07:10:00";"2";"0";"214";"5,97";"8388608";"1291007";"15,39";"8";"48";"554";"9";"11"
"02.12.2015 07:15:00";"2";"0";"207";"5,77";"8388608";"754136";"8,99";"2";"43";"554";"13";"18"
"02.12.2015 07:20:00";"2";"0";"165";"4,6";"8388608";"485700";"5,79";"6";"42";"554";"10";"16"
"02.12.2015 07:25:00";"2";"0";"220";"6,14";"8388608";"457179";"5,45";"8";"44";"554";"14";"24"
"02.12.2015 07:30:00";"2";"0";"199";"5,57";"8388608";"614046";"7,32";"2";"44";"554";"10";"9"
"02.12.2015 07:35:00";"2";"0";"167";"4,68";"8388608";"832150";"9,92";"1";"51";"554";"5";"5"
"02.12.2015 07:40:00";"2";"0";"206";"5,76";"8388608";"1145045";"13,65";"1";"46";"554";"7";"30"
"02.12.2015 07:45:00";"2";"0";"180";"5,04";"8388608";"731487";"8,72";"1";"41";"554";"14";"56"
"02.12.2015 07:50:00";"2";"0";"159";"4,44";"8388608";"614046";"7,32";"0";"41";"554";"4";"5"
"02.12.2015 07:55:00";"2";"0";"179";"5,01";"8388608";"468923";"5,59";"0";"43";"554";"3";"3"
"02.12.2015 08:00:00";"2";"0";"174";"4,86";"8388608";"541065";"6,45";"0";"43";"554";"8";"13"
"02.12.2015 08:05:00";"2";"0";"247";"6,91";"8388608";"670250";"7,99";"17";"61";"554";"51";"163"
"02.12.2015 08:10:00";"2";"0";"292";"8,14";"8388608";"1452907";"17,32";"3";"53";"554";"37";"89"
"02.12.2015 08:15:00";"2";"0";"218";"6,09";"8388608";"781818";"9,32";"2";"47";"554";"34";"119"
"02.12.2015 08:20:00";"2";"0";"175";"4,9";"8388608";"725615";"8,65";"59";"41";"554";"24";"467"
"02.12.2015 08:25:00";"2";"0";"193";"5,39";"8388608";"614046";"7,32";"1";"45";"554";"8";"22"
"02.12.2015 08:30:00";"2";"0";"232";"6,47";"8388608";"737359";"8,79";"463";"44";"554";"37";"1019"
"02.12.2015 08:35:00";"2";"0";"237";"6,62";"8388608";"1228931";"14,65";"534";"57";"554";"38";"876"
"02.12.2015 08:40:00";"2";"0";"198";"5,54";"8388608";"1312817";"15,65";"1";"44";"554";"6";"7"
"02.12.2015 08:45:00";"2";"0";"179";"5,01";"8388608";"916036";"10,92";"1";"43";"554";"6";"8"
"02.12.2015 08:50:00";"2";"0";"180";"5,04";"8388608";"748264";"8,92";"0";"42";"554";"12";"13"
"02.12.2015 08:55:00";"2";"0";"180";"5,02";"8388608";"530160";"6,32";"0";"42";"554";"3";"3"
"02.12.2015 09:00:00";"2";"0";"196";"5,47";"8388608";"658506";"7,85";"34";"43";"554";"13";"85"
"02.12.2015 09:05:00";"2";"0";"165";"4,62";"8388608";"687027";"8,19";"1";"59";"554";"8";"8"
"02.12.2015 09:10:00";"2";"0";"231";"6,46";"8388608";"1497367";"17,85";"1";"45";"554";"14";"24"
"02.12.2015 09:15:00";"2";"0";"203";"5,66";"8388608";"720581";"8,59";"35";"46";"554";"20";"37"
"02.12.2015 09:20:00";"2";"0";"159";"4,44";"8388608";"624951";"7,45";"14";"40";"554";"9";"23"
"02.12.2015 09:25:00";"2";"0";"205";"5,72";"8388608";"737359";"8,79";"30";"45";"554";"12";"36"
"02.12.2015 09:30:00";"2";"0";"192";"5,37";"8388608";"552809";"6,59";"13";"43";"554";"14";"17"
"02.12.2015 09:35:00";"2";"0";"226";"6,32";"8388608";"708837";"8,45";"5";"57";"554";"24";"33"
"02.12.2015 09:40:00";"2";"0";"237";"6,63";"8388608";"1173566";"13,99";"6";"46";"554";"23";"77"
"02.12.2015 09:45:00";"2";"0";"217";"6,07";"8388608";"603141";"7,19";"30";"50";"554";"30";"82"
"02.12.2015 09:50:00";"2";"0";"205";"5,71";"8388608";"569586";"6,79";"4";"47";"554";"29";"54"
"02.12.2015 09:55:00";"2";"0";"206";"5,76";"8388608";"435369";"5,19";"1";"45";"554";"19";"37"
"02.12.2015 10:00:00";"2";"0";"218";"6,08";"8388608";"563714";"6,72";"3";"46";"554";"22";"62"
"02.12.2015 10:05:00";"2";"0";"170";"4,74";"8388608";"603141";"7,19";"2";"62";"554";"14";"44"
"02.12.2015 10:10:00";"2";"0";"258";"7,19";"8388608";"1257452";"14,99";"9";"50";"554";"21";"67"
"02.12.2015 10:15:00";"2";"0";"219";"6,13";"8388608";"731487";"8,72";"1";"46";"554";"24";"22"
"02.12.2015 10:20:00";"2";"0";"203";"5,68";"8388608";"457179";"5,45";"3";"45";"554";"20";"50"
"02.12.2015 10:25:00";"2";"0";"245";"6,82";"8388608";"557842";"6,65";"19";"52";"554";"32";"70"
"02.12.2015 10:30:00";"2";"0";"235";"6,56";"8388608";"692060";"8,25";"2";"47";"554";"33";"66"
"02.12.2015 10:35:00";"2";"0";"160";"4,47";"8388608";"681155";"8,12";"1";"46";"554";"10";"12"
"02.12.2015 10:40:00";"2";"0";"222";"6,2";"8388608";"1710437";"20,39";"1";"47";"554";"19";"177"
"02.12.2015 10:45:00";"2";"0";"193";"5,4";"8388608";"960496";"11,45";"5";"46";"554";"19";"66"
"02.12.2015 10:50:00";"2";"0";"161";"4,51";"8388608";"636695";"7,59";"0";"42";"554";"7";"8"
"02.12.2015 10:55:00";"2";"0";"198";"5,51";"8388608";"586364";"6,99";"34";"47";"554";"11";"32"
"02.12.2015 11:00:00";"2";"0";"194";"5,43";"8388608";"619918";"7,39";"1";"45";"554";"17";"31"
"02.12.2015 11:05:00";"2";"0";"154";"4,31";"8388608";"670250";"7,99";"1";"46";"554";"6";"27"
"02.12.2015 11:10:00";"2";"0";"201";"5,62";"8388608";"1279263";"15,25";"1";"44";"554";"10";"24"
"02.12.2015 11:15:00";"2";"0";"168";"4,69";"8388608";"798596";"9,52";"1";"43";"554";"3";"3"
"02.12.2015 11:20:00";"2";"0";"393";"10,95";"8388608";"2369782";"28,25";"44839";"54";"554";"12";"88"
"02.12.2015 11:25:00";"2";"0";"208";"5,8";"8388608";"1995650";"23,79";"33";"47";"554";"21";"159"
"02.12.2015 11:30:00";"2";"0";"184";"5,13";"8388608";"926941";"11,05";"15";"42";"554";"12";"94"
"02.12.2015 11:35:00";"2";"0";"184";"5,14";"8388608";"653473";"7,79";"6";"50";"554";"10";"11"
"02.12.2015 11:40:00";"2";"0";"198";"5,53";"8388608";"1447035";"17,25";"1";"42";"554";"5";"5"
"02.12.2015 11:45:00";"2";"0";"169";"4,73";"8388608";"838022";"9,99";"6";"41";"554";"3";"3"
"02.12.2015 11:50:00";"2";"0";"156";"4,36";"8388608";"754136";"8,99";"1";"45";"554";"4";"5"
"02.12.2015 11:55:00";"2";"0";"183";"5,12";"8388608";"479828";"5,72";"1";"45";"554";"3";"3"
"02.12.2015 12:00:00";"2";"0";"187";"5,23";"8388608";"608174";"7,25";"1";"42";"554";"9";"20"
"02.12.2015 12:05:00";"2";"0";"173";"4,84";"8388608";"574620";"6,85";"4";"58";"554";"12";"29"
"02.12.2015 12:10:00";"2";"0";"519";"14,47";"8388608";"3298401";"39,32";"45378";"710";"554";"37";"923"
"02.12.2015 12:15:00";"2";"0";"259";"7,24";"8388608";"2029204";"24,19";"9";"49";"554";"34";"67"
"02.12.2015 12:20:00";"2";"0";"196";"5,49";"8388608";"932813";"11,12";"2";"44";"554";"28";"69"
"02.12.2015 12:25:00";"2";"0";"231";"6,46";"8388608";"574620";"6,85";"2";"48";"554";"21";"40"
"02.12.2015 12:30:00";"2";"0";"210";"5,87";"8388608";"664378";"7,92";"1";"43";"554";"16";"19"
"02.12.2015 12:35:00";"2";"0";"198";"5,52";"8388608";"703804";"8,39";"10";"50";"554";"18";"57"
"02.12.2015 12:40:00";"2";"0";"235";"6,55";"8388608";"1207121";"14,39";"7";"51";"554";"22";"69"
"02.12.2015 12:45:00";"2";"0";"237";"6,61";"8388608";"759169";"9,05";"18";"46";"554";"34";"307"
"02.12.2015 12:50:00";"2";"0";"167";"4,68";"8388608";"759169";"9,05";"4";"45";"554";"8";"9"
"02.12.2015 12:55:00";"2";"0";"178";"4,99";"8388608";"473956";"5,65";"14";"43";"554";"5";"13"
"02.12.2015 13:00:00";"2";"0";"173";"4,82";"8388608";"647601";"7,72";"0";"41";"554";"5";"5"
"02.12.2015 13:05:00";"2";"0";"183";"5,1";"8388608";"557842";"6,65";"2";"57";"554";"14";"18"
"02.12.2015 13:10:00";"2";"0";"218";"6,09";"8388608";"1257452";"14,99";"42";"48";"554";"15";"57"
"02.12.2015 13:15:00";"2";"0";"204";"5,71";"8388608";"765041";"9,12";"3";"45";"554";"16";"152"
